user_id,trait,rank,tweet,score,relevant
4374e7f8-f0e3-48b7-8b24-4644ef32b850,stable,5,Tune in the @user Lab at 4.30pm GMT this afternoon for the one and only @user - http,0.0,1
aabae9fc-b393-4124-9a1c-32370eb1adfc,open,1,"""@user: Putin, Assad, and Obama are playing a high-stakes poker game, and @user explains the rules http",0.0,1
aabae9fc-b393-4124-9a1c-32370eb1adfc,open,2,@user wild card !,0.0,1
aabae9fc-b393-4124-9a1c-32370eb1adfc,open,3,"""@user: ""religion wants us to believe without a deep understanding of things"" @user #CDIdeas #ideaspeligrosas""// #fail",0.0,0
aabae9fc-b393-4124-9a1c-32370eb1adfc,open,4,Realistic looking pencil drawing~ http lo tuyo máster @user,0.0,0
aabae9fc-b393-4124-9a1c-32370eb1adfc,open,5,"""@user Jack Ruby shot L. Harvey Oswald 63, a photographer almost took the shot of a lifetime http gran dcto.!",0.0,0
aabae9fc-b393-4124-9a1c-32370eb1adfc,conscientious,1,"""@user: Putin, Assad, and Obama are playing a high-stakes poker game, and @user explains the rules http",0.0,1
aabae9fc-b393-4124-9a1c-32370eb1adfc,conscientious,2,@user wild card !,0.0,1
aabae9fc-b393-4124-9a1c-32370eb1adfc,conscientious,3,"""@user: ""religion wants us to believe without a deep understanding of things"" @user #CDIdeas #ideaspeligrosas""// #fail",0.0,1
aabae9fc-b393-4124-9a1c-32370eb1adfc,conscientious,4,Realistic looking pencil drawing~ http lo tuyo máster @user,0.0,0
aabae9fc-b393-4124-9a1c-32370eb1adfc,conscientious,5,"""@user Jack Ruby shot L. Harvey Oswald 63, a photographer almost took the shot of a lifetime http gran dcto.!",0.0,1
aabae9fc-b393-4124-9a1c-32370eb1adfc,extroverted,1,"""@user: Putin, Assad, and Obama are playing a high-stakes poker game, and @user explains the rules http",0.0,1
aabae9fc-b393-4124-9a1c-32370eb1adfc,extroverted,2,@user wild card !,0.0,1
aabae9fc-b393-4124-9a1c-32370eb1adfc,extroverted,3,"""@user: ""religion wants us to believe without a deep understanding of things"" @user #CDIdeas #ideaspeligrosas""// #fail",0.0,1
aabae9fc-b393-4124-9a1c-32370eb1adfc,extroverted,4,Realistic looking pencil drawing~ http lo tuyo máster @user,0.0,1
aabae9fc-b393-4124-9a1c-32370eb1adfc,extroverted,5,"""@user Jack Ruby shot L. Harvey Oswald 63, a photographer almost took the shot of a lifetime http gran dcto.!",0.0,1
aabae9fc-b393-4124-9a1c-32370eb1adfc,agreeable,1,"""@user: ""religion wants us to believe without a deep understanding of things"" @user #CDIdeas #ideaspeligrosas""// #fail",6.4658039310663895,1
aabae9fc-b393-4124-9a1c-32370eb1adfc,agreeable,2,"""@user: Putin, Assad, and Obama are playing a high-stakes poker game, and @user explains the rules http",0.0,1
aabae9fc-b393-4124-9a1c-32370eb1adfc,agreeable,3,@user wild card !,0.0,1
aabae9fc-b393-4124-9a1c-32370eb1adfc,agreeable,4,Realistic looking pencil drawing~ http lo tuyo máster @user,0.0,0
aabae9fc-b393-4124-9a1c-32370eb1adfc,agreeable,5,"""@user Jack Ruby shot L. Harvey Oswald 63, a photographer almost took the shot of a lifetime http gran dcto.!",0.0,1
aabae9fc-b393-4124-9a1c-32370eb1adfc,stable,1,"""@user: Putin, Assad, and Obama are playing a high-stakes poker game, and @user explains the rules http",0.0,1
aabae9fc-b393-4124-9a1c-32370eb1adfc,stable,2,@user wild card !,0.0,1
aabae9fc-b393-4124-9a1c-32370eb1adfc,stable,3,"""@user: ""religion wants us to believe without a deep understanding of things"" @user #CDIdeas #ideaspeligrosas""// #fail",0.0,0
aabae9fc-b393-4124-9a1c-32370eb1adfc,stable,4,Realistic looking pencil drawing~ http lo tuyo máster @user,0.0,0
aabae9fc-b393-4124-9a1c-32370eb1adfc,stable,5,"""@user Jack Ruby shot L. Harvey Oswald 63, a photographer almost took the shot of a lifetime http gran dcto.!",0.0,1
5097f2bf-bb7a-48f3-8c40-278ed7ff655c,open,1,white people love flexing their mediocre musicial skillz,0.0,1
5097f2bf-bb7a-48f3-8c40-278ed7ff655c,open,2,hello i am chloe jk shalissa,0.0,0
5097f2bf-bb7a-48f3-8c40-278ed7ff655c,open,3,thats shalissa http,0.0,1
5097f2bf-bb7a-48f3-8c40-278ed7ff655c,open,4,@user youre rivht brb,0.0,1
5097f2bf-bb7a-48f3-8c40-278ed7ff655c,open,5,“@user: @user 8 more shalissas” 7*,0.0,0
5097f2bf-bb7a-48f3-8c40-278ed7ff655c,conscientious,1,white people love flexing their mediocre musicial skillz,0.0,1
5097f2bf-bb7a-48f3-8c40-278ed7ff655c,conscientious,2,hello i am chloe jk shalissa,0.0,1
5097f2bf-bb7a-48f3-8c40-278ed7ff655c,conscientious,3,thats shalissa http,0.0,0
5097f2bf-bb7a-48f3-8c40-278ed7ff655c,conscientious,4,@user youre rivht brb,0.0,1
5097f2bf-bb7a-48f3-8c40-278ed7ff655c,conscientious,5,“@user: @user 8 more shalissas” 7*,0.0,0
5097f2bf-bb7a-48f3-8c40-278ed7ff655c,extroverted,1,@user @user I WATCHED THAT IN RHE THEATRES BUT I LEFT EARLY SO I COULD PREGAME FOR THIS HALLOWEEN PARTY IT WAS A HORRIBLE DECISION,4.152437037079901,1
5097f2bf-bb7a-48f3-8c40-278ed7ff655c,extroverted,2,white people love flexing their mediocre musicial skillz,0.0,1
5097f2bf-bb7a-48f3-8c40-278ed7ff655c,extroverted,3,hello i am chloe jk shalissa,0.0,0
5097f2bf-bb7a-48f3-8c40-278ed7ff655c,extroverted,4,thats shalissa http,0.0,1
5097f2bf-bb7a-48f3-8c40-278ed7ff655c,extroverted,5,@user youre rivht brb,0.0,0
5097f2bf-bb7a-48f3-8c40-278ed7ff655c,agreeable,1,white people love flexing their mediocre musicial skillz,0.0,0
5097f2bf-bb7a-48f3-8c40-278ed7ff655c,agreeable,2,hello i am chloe jk shalissa,0.0,1
5097f2bf-bb7a-48f3-8c40-278ed7ff655c,agreeable,3,thats shalissa http,0.0,1
5097f2bf-bb7a-48f3-8c40-278ed7ff655c,agreeable,4,@user youre rivht brb,0.0,1
5097f2bf-bb7a-48f3-8c40-278ed7ff655c,agreeable,5,“@user: @user 8 more shalissas” 7*,0.0,1
5097f2bf-bb7a-48f3-8c40-278ed7ff655c,stable,1,white people love flexing their mediocre musicial skillz,0.0,1
5097f2bf-bb7a-48f3-8c40-278ed7ff655c,stable,2,hello i am chloe jk shalissa,0.0,1
5097f2bf-bb7a-48f3-8c40-278ed7ff655c,stable,3,thats shalissa http,0.0,1
5097f2bf-bb7a-48f3-8c40-278ed7ff655c,stable,4,@user youre rivht brb,0.0,0
5097f2bf-bb7a-48f3-8c40-278ed7ff655c,stable,5,“@user: @user 8 more shalissas” 7*,0.0,1
d349ae7a-c5e4-4a92-8536-84009e03319f,open,1,Episodic memory involves a mental time travel to the past & to the future w/ the feeling that the experience has happened/will happen to me,0.0,1
d349ae7a-c5e4-4a92-8536-84009e03319f,open,2,3-year-olds exhibited evidence of both episodic memory and episodic foresight http,0.0,1
d349ae7a-c5e4-4a92-8536-84009e03319f,open,3,Scientology Tropes Enter Mainstream Neuroscience? > w/ Lumosity paraphernalia http via @user,0.0,1
d349ae7a-c5e4-4a92-8536-84009e03319f,open,4,661 firme! Open message to the European Commission concerning the Human Brain Project http,0.0,0
d349ae7a-c5e4-4a92-8536-84009e03319f,open,5,Finally! Hard Evidence We Can Slow Alzheimer's By Exercising The Body And The Mind http Finnish Study on 1260 subjects,0.0,1
d349ae7a-c5e4-4a92-8536-84009e03319f,conscientious,1,Episodic memory involves a mental time travel to the past & to the future w/ the feeling that the experience has happened/will happen to me,0.0,1
d349ae7a-c5e4-4a92-8536-84009e03319f,conscientious,2,3-year-olds exhibited evidence of both episodic memory and episodic foresight http,0.0,1
d349ae7a-c5e4-4a92-8536-84009e03319f,conscientious,3,Scientology Tropes Enter Mainstream Neuroscience? > w/ Lumosity paraphernalia http via @user,0.0,1
d349ae7a-c5e4-4a92-8536-84009e03319f,conscientious,4,661 firme! Open message to the European Commission concerning the Human Brain Project http,0.0,0
d349ae7a-c5e4-4a92-8536-84009e03319f,conscientious,5,Finally! Hard Evidence We Can Slow Alzheimer's By Exercising The Body And The Mind http Finnish Study on 1260 subjects,0.0,1
d349ae7a-c5e4-4a92-8536-84009e03319f,extroverted,1,The Kardashian index: a measure of discrepant social media profile for scientists http via @user followers/citations,4.386694704748707,0
d349ae7a-c5e4-4a92-8536-84009e03319f,extroverted,2,Episodic memory involves a mental time travel to the past & to the future w/ the feeling that the experience has happened/will happen to me,0.0,1
d349ae7a-c5e4-4a92-8536-84009e03319f,extroverted,3,3-year-olds exhibited evidence of both episodic memory and episodic foresight http,0.0,1
d349ae7a-c5e4-4a92-8536-84009e03319f,extroverted,4,Scientology Tropes Enter Mainstream Neuroscience? > w/ Lumosity paraphernalia http via @user,0.0,1
d349ae7a-c5e4-4a92-8536-84009e03319f,extroverted,5,661 firme! Open message to the European Commission concerning the Human Brain Project http,0.0,0
d349ae7a-c5e4-4a92-8536-84009e03319f,agreeable,1,Episodic memory involves a mental time travel to the past & to the future w/ the feeling that the experience has happened/will happen to me,0.0,1
d349ae7a-c5e4-4a92-8536-84009e03319f,agreeable,2,3-year-olds exhibited evidence of both episodic memory and episodic foresight http,0.0,1
d349ae7a-c5e4-4a92-8536-84009e03319f,agreeable,3,Scientology Tropes Enter Mainstream Neuroscience? > w/ Lumosity paraphernalia http via @user,0.0,0
d349ae7a-c5e4-4a92-8536-84009e03319f,agreeable,4,661 firme! Open message to the European Commission concerning the Human Brain Project http,0.0,1
d349ae7a-c5e4-4a92-8536-84009e03319f,agreeable,5,Finally! Hard Evidence We Can Slow Alzheimer's By Exercising The Body And The Mind http Finnish Study on 1260 subjects,0.0,1
d349ae7a-c5e4-4a92-8536-84009e03319f,stable,1,Episodic memory involves a mental time travel to the past & to the future w/ the feeling that the experience has happened/will happen to me,0.0,0
d349ae7a-c5e4-4a92-8536-84009e03319f,stable,2,3-year-olds exhibited evidence of both episodic memory and episodic foresight http,0.0,1
d349ae7a-c5e4-4a92-8536-84009e03319f,stable,3,Scientology Tropes Enter Mainstream Neuroscience? > w/ Lumosity paraphernalia http via @user,0.0,0
d349ae7a-c5e4-4a92-8536-84009e03319f,stable,4,661 firme! Open message to the European Commission concerning the Human Brain Project http,0.0,1
d349ae7a-c5e4-4a92-8536-84009e03319f,stable,5,Finally! Hard Evidence We Can Slow Alzheimer's By Exercising The Body And The Mind http Finnish Study on 1260 subjects,0.0,1
98ae4949-8a9c-481c-911c-a3fa49eea244,open,1,Google Creative Lab Launches Coder To Turn Raspberry Pi Into A Basic Web Development Platform http via @user,5.394820300334608,1
98ae4949-8a9c-481c-911c-a3fa49eea244,open,2,Educational apps are the second-most downloaded in #iTunes of all categories. #mobilelearning #edtech,0.0,1
98ae4949-8a9c-481c-911c-a3fa49eea244,open,3,#3D printing practical application in schools: #archeology @user and #astronomy #business #computerscience.,0.0,1
98ae4949-8a9c-481c-911c-a3fa49eea244,open,4,@user is the most promising potential #wereabletechnology in #highereducation. #k12 #edtech #edchat #education #googleglass #glass,0.0,1
98ae4949-8a9c-481c-911c-a3fa49eea244,open,5,@user I look forward to starting a Code Club in Italy in September! #code,0.0,0
98ae4949-8a9c-481c-911c-a3fa49eea244,conscientious,1,Educational apps are the second-most downloaded in #iTunes of all categories. #mobilelearning #edtech,0.0,1
98ae4949-8a9c-481c-911c-a3fa49eea244,conscientious,2,#3D printing practical application in schools: #archeology @user and #astronomy #business #computerscience.,0.0,1
98ae4949-8a9c-481c-911c-a3fa49eea244,conscientious,3,@user is the most promising potential #wereabletechnology in #highereducation. #k12 #edtech #edchat #education #googleglass #glass,0.0,1
98ae4949-8a9c-481c-911c-a3fa49eea244,conscientious,4,@user I look forward to starting a Code Club in Italy in September! #code,0.0,0
98ae4949-8a9c-481c-911c-a3fa49eea244,conscientious,5,10 places where anyone can #learntocode http #code #STEM #education #youth #skills #K12 #edtech,0.0,1
98ae4949-8a9c-481c-911c-a3fa49eea244,extroverted,1,"Recruiting games, when the employers play the fun card: http @user #TRUSTbyDanone #SocialGame",5.688694211163804,1
98ae4949-8a9c-481c-911c-a3fa49eea244,extroverted,2,What Social Media Can (Really) Tell You About Job Applicants http via @user,4.864896771561648,1
98ae4949-8a9c-481c-911c-a3fa49eea244,extroverted,3,Educational apps are the second-most downloaded in #iTunes of all categories. #mobilelearning #edtech,0.0,0
98ae4949-8a9c-481c-911c-a3fa49eea244,extroverted,4,#3D printing practical application in schools: #archeology @user and #astronomy #business #computerscience.,0.0,1
98ae4949-8a9c-481c-911c-a3fa49eea244,extroverted,5,@user is the most promising potential #wereabletechnology in #highereducation. #k12 #edtech #edchat #education #googleglass #glass,0.0,1
98ae4949-8a9c-481c-911c-a3fa49eea244,agreeable,1,"It kind of sucks that an employer can't trust your #GPA, but that's the way it is right now.",4.910329283763291,1
98ae4949-8a9c-481c-911c-a3fa49eea244,agreeable,2,Educational apps are the second-most downloaded in #iTunes of all categories. #mobilelearning #edtech,0.0,1
98ae4949-8a9c-481c-911c-a3fa49eea244,agreeable,3,#3D printing practical application in schools: #archeology @user and #astronomy #business #computerscience.,0.0,0
98ae4949-8a9c-481c-911c-a3fa49eea244,agreeable,4,@user is the most promising potential #wereabletechnology in #highereducation. #k12 #edtech #edchat #education #googleglass #glass,0.0,0
98ae4949-8a9c-481c-911c-a3fa49eea244,agreeable,5,@user I look forward to starting a Code Club in Italy in September! #code,0.0,1
98ae4949-8a9c-481c-911c-a3fa49eea244,stable,1,Educational apps are the second-most downloaded in #iTunes of all categories. #mobilelearning #edtech,0.0,1
98ae4949-8a9c-481c-911c-a3fa49eea244,stable,2,#3D printing practical application in schools: #archeology @user and #astronomy #business #computerscience.,0.0,1
98ae4949-8a9c-481c-911c-a3fa49eea244,stable,3,@user is the most promising potential #wereabletechnology in #highereducation. #k12 #edtech #edchat #education #googleglass #glass,0.0,0
98ae4949-8a9c-481c-911c-a3fa49eea244,stable,4,@user I look forward to starting a Code Club in Italy in September! #code,0.0,0
98ae4949-8a9c-481c-911c-a3fa49eea244,stable,5,10 places where anyone can #learntocode http #code #STEM #education #youth #skills #K12 #edtech,0.0,1
44bbcf3e-3e13-494b-88c5-a3b35c57a57a,open,1,7 d'Abril: World Health Day 2013: Spotlight on Food and High Blood Pressure http via @user,0.0,1
44bbcf3e-3e13-494b-88c5-a3b35c57a57a,open,2,The World as a Village http via @user #infografia,0.0,1
44bbcf3e-3e13-494b-88c5-a3b35c57a57a,open,3,The World as 100 People http via @user #infografia,0.0,1
44bbcf3e-3e13-494b-88c5-a3b35c57a57a,open,4,Interesante #infografia How to Prevent Child Sexual Abuse http,0.0,0
44bbcf3e-3e13-494b-88c5-a3b35c57a57a,open,5,"If We Can't Change Culture, then we don't need to exist: http",0.0,1
44bbcf3e-3e13-494b-88c5-a3b35c57a57a,conscientious,1,7 d'Abril: World Health Day 2013: Spotlight on Food and High Blood Pressure http via @user,0.0,1
44bbcf3e-3e13-494b-88c5-a3b35c57a57a,conscientious,2,The World as a Village http via @user #infografia,0.0,0
44bbcf3e-3e13-494b-88c5-a3b35c57a57a,conscientious,3,The World as 100 People http via @user #infografia,0.0,0
44bbcf3e-3e13-494b-88c5-a3b35c57a57a,conscientious,4,Interesante #infografia How to Prevent Child Sexual Abuse http,0.0,0
44bbcf3e-3e13-494b-88c5-a3b35c57a57a,conscientious,5,"If We Can't Change Culture, then we don't need to exist: http",0.0,1
44bbcf3e-3e13-494b-88c5-a3b35c57a57a,extroverted,1,7 Levels of Social Media Engagement | Social Media Today http,7.421401213694128,1
44bbcf3e-3e13-494b-88c5-a3b35c57a57a,extroverted,2,RT @user: Using Social Media to Save Women’s Lives | Social Media Today http,6.851690893964665,1
44bbcf3e-3e13-494b-88c5-a3b35c57a57a,extroverted,3,RT @user: The Future Of Social Shopping | The Social Customer http (interesante para @user),6.680739955961338,1
44bbcf3e-3e13-494b-88c5-a3b35c57a57a,extroverted,4,RT @user: Do Social Customers Really Want a Relationship with Your Brand? | The Social Customer http,6.363213290622328,1
44bbcf3e-3e13-494b-88c5-a3b35c57a57a,extroverted,5,Making the Case for Social Customer Service Via: @user http,5.460114392905576,0
44bbcf3e-3e13-494b-88c5-a3b35c57a57a,agreeable,1,7 d'Abril: World Health Day 2013: Spotlight on Food and High Blood Pressure http via @user,0.0,1
44bbcf3e-3e13-494b-88c5-a3b35c57a57a,agreeable,2,The World as a Village http via @user #infografia,0.0,1
44bbcf3e-3e13-494b-88c5-a3b35c57a57a,agreeable,3,The World as 100 People http via @user #infografia,0.0,1
44bbcf3e-3e13-494b-88c5-a3b35c57a57a,agreeable,4,Interesante #infografia How to Prevent Child Sexual Abuse http,0.0,1
44bbcf3e-3e13-494b-88c5-a3b35c57a57a,agreeable,5,"If We Can't Change Culture, then we don't need to exist: http",0.0,1
44bbcf3e-3e13-494b-88c5-a3b35c57a57a,stable,1,7 d'Abril: World Health Day 2013: Spotlight on Food and High Blood Pressure http via @user,0.0,1
44bbcf3e-3e13-494b-88c5-a3b35c57a57a,stable,2,The World as a Village http via @user #infografia,0.0,0
44bbcf3e-3e13-494b-88c5-a3b35c57a57a,stable,3,The World as 100 People http via @user #infografia,0.0,1
44bbcf3e-3e13-494b-88c5-a3b35c57a57a,stable,4,Interesante #infografia How to Prevent Child Sexual Abuse http,0.0,0
44bbcf3e-3e13-494b-88c5-a3b35c57a57a,stable,5,"If We Can't Change Culture, then we don't need to exist: http",0.0,1
b241472e-726a-4d12-aa9f-34c0a88b550e,open,1,@user Rooojoooo fuiste a la Monster?,0.0,1
b241472e-726a-4d12-aa9f-34c0a88b550e,open,2,Little things ?,0.0,1
b241472e-726a-4d12-aa9f-34c0a88b550e,open,3,"I know you ner love the sound of your voice on tape, you never want to know how much you weigh but you're perfect to me...",0.0,0
b241472e-726a-4d12-aa9f-34c0a88b550e,open,4,Loving little things!!!,0.0,1
b241472e-726a-4d12-aa9f-34c0a88b550e,open,5,"@user little things, salió hoy, esta super bonita!",0.0,1
b241472e-726a-4d12-aa9f-34c0a88b550e,conscientious,1,@user Rooojoooo fuiste a la Monster?,0.0,1
b241472e-726a-4d12-aa9f-34c0a88b550e,conscientious,2,Little things ?,0.0,1
b241472e-726a-4d12-aa9f-34c0a88b550e,conscientious,3,"I know you ner love the sound of your voice on tape, you never want to know how much you weigh but you're perfect to me...",0.0,1
b241472e-726a-4d12-aa9f-34c0a88b550e,conscientious,4,Loving little things!!!,0.0,1
b241472e-726a-4d12-aa9f-34c0a88b550e,conscientious,5,"@user little things, salió hoy, esta super bonita!",0.0,1
b241472e-726a-4d12-aa9f-34c0a88b550e,extroverted,1,"“@user: Because that's what friends do, they fall in love with each other...” The worst mistake someone can make",4.549451809361624,1
b241472e-726a-4d12-aa9f-34c0a88b550e,extroverted,2,@user Rooojoooo fuiste a la Monster?,0.0,1
b241472e-726a-4d12-aa9f-34c0a88b550e,extroverted,3,Little things ?,0.0,1
b241472e-726a-4d12-aa9f-34c0a88b550e,extroverted,4,"I know you ner love the sound of your voice on tape, you never want to know how much you weigh but you're perfect to me...",0.0,1
b241472e-726a-4d12-aa9f-34c0a88b550e,extroverted,5,Loving little things!!!,0.0,1
b241472e-726a-4d12-aa9f-34c0a88b550e,agreeable,1,@user Rooojoooo fuiste a la Monster?,0.0,1
b241472e-726a-4d12-aa9f-34c0a88b550e,agreeable,2,Little things ?,0.0,1
b241472e-726a-4d12-aa9f-34c0a88b550e,agreeable,3,"I know you ner love the sound of your voice on tape, you never want to know how much you weigh but you're perfect to me...",0.0,1
b241472e-726a-4d12-aa9f-34c0a88b550e,agreeable,4,Loving little things!!!,0.0,0
b241472e-726a-4d12-aa9f-34c0a88b550e,agreeable,5,"@user little things, salió hoy, esta super bonita!",0.0,0
b241472e-726a-4d12-aa9f-34c0a88b550e,stable,1,@user Rooojoooo fuiste a la Monster?,0.0,1
b241472e-726a-4d12-aa9f-34c0a88b550e,stable,2,Little things ?,0.0,1
b241472e-726a-4d12-aa9f-34c0a88b550e,stable,3,"I know you ner love the sound of your voice on tape, you never want to know how much you weigh but you're perfect to me...",0.0,0
b241472e-726a-4d12-aa9f-34c0a88b550e,stable,4,Loving little things!!!,0.0,1
b241472e-726a-4d12-aa9f-34c0a88b550e,stable,5,"@user little things, salió hoy, esta super bonita!",0.0,1
7d9dd568-738c-4c6d-9074-52b6fa9f6bb6,open,1,"#Diadelperro We're liars, poor liars trying to mystify one another",0.0,1
7d9dd568-738c-4c6d-9074-52b6fa9f6bb6,open,2,Society doesn't recognize this kind of felicity :D,0.0,1
7d9dd568-738c-4c6d-9074-52b6fa9f6bb6,open,3,"We are poetry, we are floating creatures, sometimes happy!",0.0,1
7d9dd568-738c-4c6d-9074-52b6fa9f6bb6,open,4,#purapinshipartymexicana escuchando The Tigers of North!,0.0,0
7d9dd568-738c-4c6d-9074-52b6fa9f6bb6,open,5,Acabo de utilizar #Shazam para taguear Only You-Clean Radio Mix de 112 Feat. The Notorious B.I.G.. http,0.0,0
7d9dd568-738c-4c6d-9074-52b6fa9f6bb6,conscientious,1,"#Diadelperro We're liars, poor liars trying to mystify one another",0.0,1
7d9dd568-738c-4c6d-9074-52b6fa9f6bb6,conscientious,2,Society doesn't recognize this kind of felicity :D,0.0,1
7d9dd568-738c-4c6d-9074-52b6fa9f6bb6,conscientious,3,"We are poetry, we are floating creatures, sometimes happy!",0.0,1
7d9dd568-738c-4c6d-9074-52b6fa9f6bb6,conscientious,4,#purapinshipartymexicana escuchando The Tigers of North!,0.0,1
7d9dd568-738c-4c6d-9074-52b6fa9f6bb6,conscientious,5,Acabo de utilizar #Shazam para taguear Only You-Clean Radio Mix de 112 Feat. The Notorious B.I.G.. http,0.0,1
7d9dd568-738c-4c6d-9074-52b6fa9f6bb6,extroverted,1,To be happy we need to improve our social skills,5.460114392905576,1
7d9dd568-738c-4c6d-9074-52b6fa9f6bb6,extroverted,2,"#Diadelperro We're liars, poor liars trying to mystify one another",0.0,1
7d9dd568-738c-4c6d-9074-52b6fa9f6bb6,extroverted,3,Society doesn't recognize this kind of felicity :D,0.0,1
7d9dd568-738c-4c6d-9074-52b6fa9f6bb6,extroverted,4,"We are poetry, we are floating creatures, sometimes happy!",0.0,1
7d9dd568-738c-4c6d-9074-52b6fa9f6bb6,extroverted,5,#purapinshipartymexicana escuchando The Tigers of North!,0.0,0
7d9dd568-738c-4c6d-9074-52b6fa9f6bb6,agreeable,1,Society doesn't recognize this kind of felicity :D,7.308810923107181,1
7d9dd568-738c-4c6d-9074-52b6fa9f6bb6,agreeable,2,"#Diadelperro We're liars, poor liars trying to mystify one another",0.0,1
7d9dd568-738c-4c6d-9074-52b6fa9f6bb6,agreeable,3,"We are poetry, we are floating creatures, sometimes happy!",0.0,0
7d9dd568-738c-4c6d-9074-52b6fa9f6bb6,agreeable,4,#purapinshipartymexicana escuchando The Tigers of North!,0.0,1
7d9dd568-738c-4c6d-9074-52b6fa9f6bb6,agreeable,5,Acabo de utilizar #Shazam para taguear Only You-Clean Radio Mix de 112 Feat. The Notorious B.I.G.. http,0.0,0
7d9dd568-738c-4c6d-9074-52b6fa9f6bb6,stable,1,"#Diadelperro We're liars, poor liars trying to mystify one another",0.0,1
7d9dd568-738c-4c6d-9074-52b6fa9f6bb6,stable,2,Society doesn't recognize this kind of felicity :D,0.0,1
7d9dd568-738c-4c6d-9074-52b6fa9f6bb6,stable,3,"We are poetry, we are floating creatures, sometimes happy!",0.0,1
7d9dd568-738c-4c6d-9074-52b6fa9f6bb6,stable,4,#purapinshipartymexicana escuchando The Tigers of North!,0.0,0
7d9dd568-738c-4c6d-9074-52b6fa9f6bb6,stable,5,Acabo de utilizar #Shazam para taguear Only You-Clean Radio Mix de 112 Feat. The Notorious B.I.G.. http,0.0,0
61c4aca8-6e7f-4da3-9b30-1f99f7656189,open,1,don't happy be worry,0.0,1
61c4aca8-6e7f-4da3-9b30-1f99f7656189,open,2,someone please give this cat some bacon http,0.0,1
61c4aca8-6e7f-4da3-9b30-1f99f7656189,open,3,"due gatti #afterlight #milano #rooftop @user Milan, Italy http",0.0,1
61c4aca8-6e7f-4da3-9b30-1f99f7656189,open,4,astro_kit's photo http,0.0,1
61c4aca8-6e7f-4da3-9b30-1f99f7656189,open,5,#swag with @user haha @user IED MASTER http,0.0,1
61c4aca8-6e7f-4da3-9b30-1f99f7656189,conscientious,1,don't happy be worry,0.0,1
61c4aca8-6e7f-4da3-9b30-1f99f7656189,conscientious,2,someone please give this cat some bacon http,0.0,1
61c4aca8-6e7f-4da3-9b30-1f99f7656189,conscientious,3,"due gatti #afterlight #milano #rooftop @user Milan, Italy http",0.0,0
61c4aca8-6e7f-4da3-9b30-1f99f7656189,conscientious,4,astro_kit's photo http,0.0,1
61c4aca8-6e7f-4da3-9b30-1f99f7656189,conscientious,5,#swag with @user haha @user IED MASTER http,0.0,1
61c4aca8-6e7f-4da3-9b30-1f99f7656189,extroverted,1,"London, you mad, eccentric, cold, and outrageously expensive, fun and ridiculous place. You will always have a... http",4.814046661987343,1
61c4aca8-6e7f-4da3-9b30-1f99f7656189,extroverted,2,don't happy be worry,0.0,1
61c4aca8-6e7f-4da3-9b30-1f99f7656189,extroverted,3,someone please give this cat some bacon http,0.0,1
61c4aca8-6e7f-4da3-9b30-1f99f7656189,extroverted,4,"due gatti #afterlight #milano #rooftop @user Milan, Italy http",0.0,1
61c4aca8-6e7f-4da3-9b30-1f99f7656189,extroverted,5,astro_kit's photo http,0.0,0
61c4aca8-6e7f-4da3-9b30-1f99f7656189,agreeable,1,my kind of nap http,8.432095714505394,1
61c4aca8-6e7f-4da3-9b30-1f99f7656189,agreeable,2,don't happy be worry,0.0,1
61c4aca8-6e7f-4da3-9b30-1f99f7656189,agreeable,3,someone please give this cat some bacon http,0.0,1
61c4aca8-6e7f-4da3-9b30-1f99f7656189,agreeable,4,"due gatti #afterlight #milano #rooftop @user Milan, Italy http",0.0,0
61c4aca8-6e7f-4da3-9b30-1f99f7656189,agreeable,5,astro_kit's photo http,0.0,0
61c4aca8-6e7f-4da3-9b30-1f99f7656189,stable,1,don't happy be worry,0.0,1
61c4aca8-6e7f-4da3-9b30-1f99f7656189,stable,2,someone please give this cat some bacon http,0.0,0
61c4aca8-6e7f-4da3-9b30-1f99f7656189,stable,3,"due gatti #afterlight #milano #rooftop @user Milan, Italy http",0.0,1
61c4aca8-6e7f-4da3-9b30-1f99f7656189,stable,4,astro_kit's photo http,0.0,0
61c4aca8-6e7f-4da3-9b30-1f99f7656189,stable,5,#swag with @user haha @user IED MASTER http,0.0,0
c99cf020-7a0c-4809-928a-374b1ee85dd8,open,1,U2 - 11 O'Clock Tick Tock: http MoA #U2newwave,0.0,1
c99cf020-7a0c-4809-928a-374b1ee85dd8,open,2,U2 - I Fall Down http #U2newwave,0.0,1
c99cf020-7a0c-4809-928a-374b1ee85dd8,open,3,@user I see what you did there.,0.0,1
c99cf020-7a0c-4809-928a-374b1ee85dd8,open,4,Nothing To Be Worried About Except Everything But You - Girless & The Orphan http via @user,0.0,1
c99cf020-7a0c-4809-928a-374b1ee85dd8,open,5,accendere @user e beccare Take Five. #priceless,0.0,0
c99cf020-7a0c-4809-928a-374b1ee85dd8,conscientious,1,U2 - 11 O'Clock Tick Tock: http MoA #U2newwave,0.0,1
c99cf020-7a0c-4809-928a-374b1ee85dd8,conscientious,2,U2 - I Fall Down http #U2newwave,0.0,1
c99cf020-7a0c-4809-928a-374b1ee85dd8,conscientious,3,@user I see what you did there.,0.0,1
c99cf020-7a0c-4809-928a-374b1ee85dd8,conscientious,4,Nothing To Be Worried About Except Everything But You - Girless & The Orphan http via @user,0.0,1
